 # Number of iterations in MCMC :        90000
 # Weight   -ln(L/L_{max})    omega_b    omega_cdm    n_s    A_s    H0    m_ncdm    MG_beta2 
           5   79669.303764440250       1.96887589991092682E-002  0.11318986117839813       0.96818822622299194       2.19904467401383127E-009   65.051597595214844       8.50558630190789700E-004  0.56957238912582397     
          12   79669.102812030178       1.96880660951137543E-002  0.11318977177143097       0.96818226575851440       2.19906354864666836E-009   65.051437377929688       8.34602804388850927E-004  0.56926089525222778     
          11   79666.368857231661       1.96879561990499496E-002  0.11319025605916977       0.96818381547927856       2.19906092716019782E-009   65.050926208496094       8.44929891172796488E-004  0.56919801235198975     
          34   79664.590020091156       1.96873620152473450E-002  0.11319032311439514       0.96818292140960693       2.19909762825516752E-009   65.050735473632813       8.85006447788327932E-004  0.56786823272705078     
          57   79664.417730815039       1.96870230138301849E-002  0.11318956315517426       0.96818220615386963       2.19911230886466072E-009   65.050300598144531       8.76411504577845335E-004  0.56780523061752319     
          49   79663.877917861115       1.96871906518936157E-002  0.11318990588188171       0.96817934513092041       2.19910391993295006E-009   65.050277709960938       8.49398027639836073E-004  0.56832206249237061     
          35   79665.314406307894       1.96861028671264648E-002  0.11318860948085785       0.96818131208419800       2.19909605533853472E-009   65.050079345703125       8.56550992466509342E-004  0.56764370203018188     
           2   79667.236966467433       1.96840986609458923E-002  0.11318454891443253       0.96818655729293823       2.19909710394949821E-009   65.048683166503906       8.53751844260841608E-004  0.56758964061737061     
           4   79664.238512577343       1.96839906275272369E-002  0.11318799108266830       0.96817302703857422       2.19909815256096215E-009   65.049011230468750       8.29268363304436207E-004  0.56698632240295410     
          12   79668.094021701443       1.96832530200481415E-002  0.11318274587392807       0.96818733215332031       2.19905987856648477E-009   65.047538757324219       7.97431333921849728E-004  0.56744837760925293     
           6   79667.484032630804       1.96837037801742554E-002  0.11318452656269073       0.96817767620086670       2.19908923937945906E-009   65.048316955566406       7.84232048317790031E-004  0.56843364238739014     
           3   79669.499627854661       1.96845568716526031E-002  0.11318390816450119       0.96818494796752930       2.19906512154005077E-009   65.048576354980469       7.85178446676582098E-004  0.56851059198379517     
           1   79670.820541271227       1.96862295269966125E-002  0.11318536847829819       0.96819376945495605       2.19902475096603238E-009   65.050056457519531       8.12576734460890293E-004  0.56843870878219604     
           2   79670.916801245636       1.96864586323499680E-002  0.11318403482437134       0.96819913387298584       2.19903261530544324E-009   65.049697875976563       8.23539856355637312E-004  0.56758743524551392     
           6   79671.508467581181       1.96860935539007187E-002  0.11318336427211761       0.96819102764129639       2.19904100396514796E-009   65.048820495605469       7.60034425184130669E-004  0.56880193948745728     
           4   79667.031846020036       1.96887571364641190E-002  0.11319001764059067       0.96818286180496216       2.19904100396514796E-009   65.051071166992188       7.84849224146455526E-004  0.56922167539596558     
           3   79667.184726372609       1.96890197694301605E-002  0.11318857222795486       0.96819132566452026       2.19903576104908259E-009   65.050743103027344       7.96705018728971481E-004  0.57022237777709961     
          10   79666.695591978088       1.96889527142047882E-002  0.11318982392549515       0.96817731857299805       2.19906354864666836E-009   65.050445556640625       7.44648044928908348E-004  0.57018429040908813     
           3   79665.087987870982       1.96887273341417313E-002  0.11319002509117126       0.96817040443420410       2.19911493041238315E-009   65.050193786621094       7.48764548916369677E-004  0.56921041011810303     
           3   79664.355838917822       1.96889378130435944E-002  0.11319267749786377       0.96816051006317139       2.19911283317395515E-009   65.050842285156250       7.28990708012133837E-004  0.56858634948730469     
           4   79663.936405647677       1.96890402585268021E-002  0.11319411545991898       0.96815651655197144       2.19911545472230251E-009   65.051261901855469       7.35894893296062946E-004  0.56876713037490845     
           9   79663.385092185941       1.96899045258760452E-002  0.11319632828235626       0.96815663576126099       2.19906512154005077E-009   65.051879882812500       7.16430309694260359E-004  0.56975519657135010     
          11   79665.729904564650       1.96886900812387466E-002  0.11319208890199661       0.96816474199295044       2.19905935426981518E-009   65.050575256347656       7.01845216099172831E-004  0.57025277614593506     
           1   79663.731386072934       1.96894817054271698E-002  0.11319538205862045       0.96815854310989380       2.19907770472761090E-009   65.051765441894531       7.34095228835940361E-004  0.57124954462051392     
           8   79663.782777285160       1.96886379271745682E-002  0.11319369077682495       0.96816354990005493       2.19908923937945906E-009   65.051284790039063       7.64734577387571335E-004  0.57100021839141846     
           1   79666.187765085691       1.96890346705913544E-002  0.11319240927696228       0.96817237138748169       2.19904257684240490E-009   65.051521301269531       7.52468011341989040E-004  0.57156336307525635     
           2   79666.185740134315       1.96884125471115112E-002  0.11318925768136978       0.96817892789840698       2.19907927763111801E-009   65.050445556640625       7.73712934460490942E-004  0.57120943069458008     
           3   79665.582020704271       1.96894388645887375E-002  0.11319272220134735       0.96816927194595337       2.19906826733019049E-009   65.051422119140625       7.47516751289367676E-004  0.57142823934555054     
           1   79665.251356987355       1.96897517889738083E-002  0.11319338530302048       0.96816754341125488       2.19907822902865504E-009   65.051795959472656       7.51200190279632807E-004  0.57247489690780640     
           1   79664.290936877223       1.96900404989719391E-002  0.11319408565759659       0.96816408634185791       2.19909657964395381E-009   65.051719665527344       7.49026308767497540E-004  0.57262748479843140     
           2   79666.867261253050       1.96903981268405914E-002  0.11319309473037720       0.96817177534103394       2.19906564583809513E-009   65.052375793457031       7.55589164327830076E-004  0.57240581512451172     
           1   79664.256230580781       1.96902975440025330E-002  0.11319418251514435       0.96816760301589966       2.19909553103324012E-009   65.052062988281250       7.74781219661235809E-004  0.57298415899276733     
          42   79664.078992940646       1.96904670447111130E-002  0.11319375783205032       0.96817219257354736       2.19910077409180845E-009   65.051986694335938       8.03267059382051229E-004  0.57250612974166870     
          11   79665.691041741316       1.96886770427227020E-002  0.11318878084421158       0.96817547082901001       2.19912331938609556E-009   65.050193786621094       7.69939506426453590E-004  0.57173264026641846     
           2   79664.259042288904       1.96898039430379868E-002  0.11319343000650406       0.96816015243530273       2.19913432996265826E-009   65.051483154296875       7.45921162888407707E-004  0.57166099548339844     
           1   79664.602837646860       1.96892879903316498E-002  0.11319346725940704       0.96815204620361328       2.19913380564823821E-009   65.050941467285156       6.94764836225658655E-004  0.57150650024414063     
           1   79665.105086322932       1.96887832134962082E-002  0.11319343745708466       0.96814960241317749       2.19912961113738095E-009   65.050956726074219       6.82518410030752420E-004  0.57082241773605347     
